,gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,Regulation
40481,HDAC10,653.986595,-0.163004037,0.162838283,0.116201603,0.341105582,Not Significant
40482,MAPK12,763.7452026,-0.043092276,0.091806406,0.591204748,0.817287408,Not Significant
40483,MAPK11,227.8583255,0.211972118,0.169556283,0.056646205,0.219147376,Not Significant
40484,PLXNB2,6605.358928,-0.421616228,0.084609696,8.22E-08,3.54E-06,Down
40485,DENND6B,51.68771132,0.073527631,0.158241583,0.396625132,0.684126855,Not Significant
40486,LOC105373096,0,NA,NA,NA,NA,Not Significant
40487,PPP6R2,1958.199504,0.094746859,0.096626879,0.241048968,0.524449419,Not Significant
40488,MIR12114,0.525361152,0.005811159,0.175803537,0.714800194,NA,Not Significant
40489,SBF1,4864.748922,0.023242716,0.157415705,0.763563544,0.903966106,Not Significant
40490,ADM2,108.9514317,0.338169877,0.306533087,0.021623809,0.113066514,Not Significant
40491,MIOX,3.846362425,-0.04870587,0.183663043,0.075744279,NA,Not Significant
40492,LMF2,5172.909901,-0.043901541,0.070728039,0.479624072,0.745999699,Not Significant
40493,NCAPH2,2288.33558,-0.041542328,0.088134349,0.568871165,0.803442424,Not Significant
40494,SCO2,525.9171098,-0.057469293,0.115467557,0.510541032,0.767860269,Not Significant
40495,TYMP,34.46026103,-0.052390022,0.180966632,0.236670537,0.519426045,Not Significant
40496,CIMAP1B,13.94665271,-0.014487239,0.173747141,0.632872567,NA,Not Significant
40497,LOC102724608,1.75857205,-5.02E-05,0.174776755,0.997890689,NA,Not Significant
40498,KLHDC7B-DT,0.209574917,0.001688863,0.175771372,0.816977051,NA,Not Significant
40499,KLHDC7B,11.15886154,0.027031188,0.175029746,0.43196608,NA,Not Significant
40500,SYCE3,0.782236556,0.014018156,0.176341861,0.259314124,NA,Not Significant
40501,LOC107985568,0.374126201,0.002131424,0.175761511,0.719200717,NA,Not Significant
40502,CHKB-CPT1B,1.401543493,-0.014647595,0.176103135,0.365953328,NA,Not Significant
40503,CPT1B,10.87083327,-0.026650425,0.17202489,0.553464348,NA,Not Significant
40504,CHKB,2.434615346,0.000620777,0.173974106,0.98720144,NA,Not Significant
40505,CHKB-DT,56.24056246,-0.031476939,0.152840111,0.691904385,0.870298562,Not Significant
40506,MAPK8IP2,141.6494489,0.060044614,0.161871607,0.466473926,0.735563706,Not Significant
40507,ARSA,901.9184979,0.086475266,0.104381467,0.308615535,0.604548034,Not Significant
40508,SHANK3,241.9377107,-0.079526263,0.135705858,0.382678993,0.672193662,Not Significant
40509,LOC105373100,0.057957617,0.002179439,0.175776013,0.796839196,NA,Not Significant
40510,ACR,0.405272429,-0.003512644,0.175779793,0.739955701,NA,Not Significant
40511,RPL23AP82,251.4720487,0.120759749,0.142992604,0.207113253,0.481236161,Not Significant
40512,RABL2B,362.2308462,-0.18147147,0.138946997,0.073082529,0.256473146,Not Significant
40513,PLCXD1,33.40856771,-0.048243943,0.163771233,0.510365981,0.767679138,Not Significant
40514,GTPBP6,430.3081342,-0.034060316,0.15206115,0.663753393,0.85697267,Not Significant
40515,LINC00685,6.777682204,-0.002531646,0.170828822,0.947343451,NA,Not Significant
40516,PPP2R3B,268.6042441,-0.054369032,0.144459953,0.562547811,0.800507186,Not Significant
40517,LOC102724521,2.998557532,0.005970741,0.174559715,0.775716117,NA,Not Significant
40518,SHOX,0,NA,NA,NA,NA,Not Significant
40519,CRLF2,0.58474004,-0.00045731,0.175656434,0.985867933,NA,Not Significant
40520,CSF2RA,0.22434515,0.004622106,0.175819025,0.647732275,NA,Not Significant
40521,LOC124905238,0,NA,NA,NA,NA,Not Significant
40522,MIR3690,0,NA,NA,NA,NA,Not Significant
40523,IL3RA,0.469354611,-0.005659704,0.175815998,0.786308582,NA,Not Significant
40524,LOC101928032,10.81616819,-0.042219485,0.17683931,0.34313388,NA,Not Significant
40525,SLC25A6,144.7656189,-0.007835356,0.171085183,0.872136692,0.949721877,Not Significant
40526,LOC124900597,13.86610341,0.047480085,0.174861066,0.389559516,NA,Not Significant
40527,LINC00106,0.460489758,0.006125187,0.175787371,0.705003771,NA,Not Significant
40528,ASMTL-AS1,63.14218537,0.04474302,0.159827538,0.557182634,0.797390974,Not Significant
40529,ASMTL,139.7724446,0.018018209,0.13941359,0.840870558,0.936263617,Not Significant
40530,P2RY8,0,NA,NA,NA,NA,Not Significant
40531,AKAP17A,510.3282737,0.158003677,0.126407234,0.097407648,0.306266711,Not Significant
40532,ASMT,0.057957617,0.002179439,0.175776013,0.796839196,NA,Not Significant
40533,LINC02968,1.054212545,0.005284999,0.175575942,0.710584809,NA,Not Significant
40534,LOC105379413,0.579398425,0.00735505,0.175864485,0.509734564,NA,Not Significant
40535,LOC107985677,0,NA,NA,NA,NA,Not Significant
40536,DHRSX,14.10753803,-0.120775721,0.223318961,0.065555013,NA,Not Significant
40537,LOC124905239,0,NA,NA,NA,NA,Not Significant
40538,ZBED1,204.5834547,0.229834809,0.153784524,0.035840539,0.161248005,Not Significant
40539,LINC03112,0.417852998,-0.000586938,0.175770652,1,NA,Not Significant
40540,MIR6089,0,NA,NA,NA,NA,Not Significant
40541,CD99P1,24.90069526,0.079750125,0.187463364,0.205188099,0.47873817,Not Significant
40542,LINC00102,0,NA,NA,NA,NA,Not Significant
40543,CD99,611.416973,0.032382031,0.178385229,0.143733149,0.391027785,Not Significant
40544,XG,0.889395716,0.001656088,0.175525004,0.917029183,NA,Not Significant
40545,XGY2,0,NA,NA,NA,NA,Not Significant
40546,GYG2,135.2259019,0.197077465,0.190168857,0.079120844,0.269294902,Not Significant
40547,ARSD,1143.004163,0.07235071,0.10141652,0.384999456,0.674456856,Not Significant
40548,ARSD-AS1,0.373805083,0.000293166,0.17570396,0.993830196,NA,Not Significant
40549,ARSL,70.8065996,-0.135411838,0.171590054,0.172706104,0.434236903,Not Significant
40550,ARSH,0.108496717,0.001802902,0.175771417,0.809099192,NA,Not Significant
40551,ARSF,0,NA,NA,NA,NA,Not Significant
40552,LINC01546,3.50038332,-0.026513087,0.175728677,0.401921623,NA,Not Significant
40553,MXRA5,320.5880472,0.133110769,0.142523062,0.178024627,0.441702629,Not Significant
40554,SNORA48B,0,NA,NA,NA,NA,Not Significant
40555,PRKX,669.0015722,-0.109211594,0.125862614,0.240147936,0.523623835,Not Significant
40556,PRKX-AS1,0,NA,NA,NA,NA,Not Significant
40557,LOC389906,1331.079317,-0.041191213,0.070285489,0.530052867,0.781183414,Not Significant
40558,TRI-GAT1-3,0,NA,NA,NA,NA,Not Significant
40559,LOC124908547,1189.167178,-0.03339497,0.093044488,0.691817177,0.870266752,Not Significant
40560,LOC101928201,0,NA,NA,NA,NA,Not Significant
40561,LOC124900497,0,NA,NA,NA,NA,Not Significant
40562,LINC03070,0,NA,NA,NA,NA,Not Significant
40563,NLGN4X,53.08082168,-0.151483709,0.226339501,0.094329514,0.300022928,Not Significant
40564,LOC105373156,1.410995256,-0.025645664,0.177549204,0.189100377,NA,Not Significant
40565,MIR4770,0,NA,NA,NA,NA,Not Significant
40566,VCX3A,0.189012848,-0.00272021,0.175771886,0.857937617,NA,Not Significant
40567,PUDP,1393.080007,0.047438553,0.091083483,0.563713572,0.801435793,Not Significant
40568,STS,1461.333601,0.099817059,0.085586632,0.186102533,0.452773257,Not Significant
40569,MIR4767,0,NA,NA,NA,NA,Not Significant
40570,VCX,0.104206406,-0.000471377,0.175773943,1,NA,Not Significant
40571,PNPLA4,556.2591898,-0.13828825,0.126404253,0.144813571,0.392625245,Not Significant
40572,LOC107985675,48.79490976,0.048553743,0.148402428,0.567542006,0.802899133,Not Significant
40573,MIR651,0,NA,NA,NA,NA,Not Significant
40574,VCX2,0.053667306,-0.000311351,0.17577668,1,NA,Not Significant
40575,LOC107985676,0.189663485,0.000484115,0.175671716,0.968712531,NA,Not Significant
40576,VCX3B,0.115915233,0.002484222,0.175785187,0.710607006,NA,Not Significant
40577,LINC03113,2.104768019,-0.004037207,0.17407659,0.864619976,NA,Not Significant
40578,ANOS1,396.2192233,-0.301394341,0.161336409,0.010680898,0.067804888,Not Significant
40579,FAM9A,0,NA,NA,NA,NA,Not Significant
40580,LINC03114,0,NA,NA,NA,NA,Not Significant
40581,FAM9B,0.749178251,0.003204274,0.175717023,0.756235859,NA,Not Significant
40582,LOC107985634,0.057957617,0.002179439,0.175776013,0.796839196,NA,Not Significant
40583,TBL1X,1848.797321,0.106846674,0.109812262,0.222974231,0.502657999,Not Significant
40584,GPR143,93.23764524,-0.195030062,0.176405137,0.078658302,0.268726891,Not Significant
40585,LOC105373126,0.375069014,-0.002374503,0.175766683,0.85793591,NA,Not Significant
40586,SHROOM2,183.6818892,-0.088371385,0.14889313,0.34685435,0.639433091,Not Significant
40587,CLDN34,0.19938203,-0.000434665,0.175772569,1,NA,Not Significant
40588,WWC3,1545.66628,-0.170012361,0.135913247,0.086589737,0.28457614,Not Significant
40589,CLCN4,748.2811016,-0.01890723,0.099909893,0.818920062,0.927923127,Not Significant
40590,MID1,1663.625021,-0.032491878,0.121815543,0.709207303,0.878638872,Not Significant
40591,HCCS-DT,22.58387103,0.041740253,0.168622455,0.508109737,0.766417938,Not Significant
40592,LOC124905244,0,NA,NA,NA,NA,Not Significant
40593,LOC124905243,0,NA,NA,NA,NA,Not Significant
40594,HCCS,1648.836003,-0.371709306,0.110286385,0.000116216,0.001933036,Down
40595,ARHGAP6,27.52850179,0.041389044,0.159422376,0.584736002,0.813685851,Not Significant
40596,AMELX,0,NA,NA,NA,NA,Not Significant
40597,MIR548AX,0,NA,NA,NA,NA,Not Significant
40598,LOC105373131,0,NA,NA,NA,NA,Not Significant
40599,MSL3,1007.885056,-0.018071705,0.080845543,0.800971094,0.921775872,Not Significant
40600,FRMPD4,61.4238832,0.81162743,0.287857178,0.000233784,0.00343707,Up
40601,FRMPD4-AS1,0.115848434,0.003249006,0.175778167,0.796840423,NA,Not Significant
40602,PRPS2,1654.711125,-0.375143189,0.090079156,4.12E-06,0.000107762,Down
40603,TLR7,0.265258346,-0.00035499,0.175724934,0.958962743,NA,Not Significant
40604,TLR8-AS1,0.152810931,-0.000379536,0.175773999,1,NA,Not Significant
40605,TLR8,0,NA,NA,NA,NA,Not Significant
40606,TMSB4X,27743.81188,0.0518072,0.088739203,0.505364918,0.764739871,Not Significant
40607,FAM9C,0.21672397,-0.000445539,0.175772549,1,NA,Not Significant
40608,LOC105373133,0,NA,NA,NA,NA,Not Significant
40609,LOC105373134,0.0505391,-0.000307226,0.175776691,1,NA,Not Significant
40610,LINC02154,24.27493275,0.032806968,0.176516855,0.357151073,0.648380048,Not Significant
40611,GS1-600G8.3,0,NA,NA,NA,NA,Not Significant
40612,ATXN3L,0,NA,NA,NA,NA,Not Significant
40613,LINC01203,0.0505391,-0.000307226,0.175776691,1,NA,Not Significant
40614,EGFL6,0.40563178,-0.00467618,0.175641586,0.655570553,NA,Not Significant
40615,MIR6086,0,NA,NA,NA,NA,Not Significant
40616,LOC107985657,0.099966117,-0.001755189,0.175782852,0.77206627,NA,Not Significant
40617,TCEANC,26.12845376,0.041390011,0.168876631,0.5079665,0.766380011,Not Significant
40618,LOC107985656,0.057957617,0.002179439,0.175776013,0.796839196,NA,Not Significant
40619,RAB9A,875.191747,0.031919186,0.101500756,0.70397502,0.876893503,Not Significant
40620,TRAPPC2,502.4350672,0.070537424,0.118169363,0.433210641,0.713238169,Not Significant
40621,OFD1,563.4528578,-0.039764119,0.097097996,0.602655847,0.822521648,Not Significant
40622,GPM6B,1.934578871,-0.023595599,0.176751807,0.290230299,NA,Not Significant
40623,GEMIN8,451.1335888,-0.176528311,0.127363389,0.069225114,0.248267153,Not Significant
40624,UBE2E4P,56.58170951,0.055896741,0.158536528,0.495147168,0.756856274,Not Significant
40625,GLRA2,0.107334613,-0.000322438,0.175776295,1,NA,Not Significant
40626,LOC107985686,1.043036733,-0.002746385,0.175059456,0.859059292,NA,Not Significant
40627,FANCB,364.3445375,-0.07690367,0.141787463,0.401164301,0.688360914,Not Significant
40628,MOSPD2,839.2987764,0.229823935,0.205101112,0.053183534,0.209852489,Not Significant
40629,ASB9,148.9082301,-0.111261358,0.158445128,0.243971537,0.528028943,Not Significant
40630,ASB11,0.049983058,-0.001600135,0.175775989,0.858244616,NA,Not Significant
40631,PIGA,440.7056115,0.132147428,0.136353769,0.174127074,0.436949836,Not Significant
40632,PIR-FIGF,1.453662577,-0.010711778,0.175213023,0.586943125,NA,Not Significant
40633,VEGFD,0.204728565,-0.001575751,0.175781089,0.882368981,NA,Not Significant
40634,PIR,75.18067931,0.242628014,0.276346343,0.046706342,0.19381684,Not Significant
40635,BMX,0.675444993,8.33E-05,0.175638791,0.84842643,NA,Not Significant
40636,ACE2,5.762695063,-0.028528585,0.176545919,0.332572784,NA,Not Significant
40637,ACE2-DT,0,NA,NA,NA,NA,Not Significant
40638,CLTRN,123.1424217,-0.030344699,0.166814126,0.611695452,0.828106302,Not Significant
40639,CA5BP1,647.4302408,-0.341292058,0.110232247,0.000362551,0.00488557,Down
40640,CA5BP1-CA5B,7.400200372,-0.063204951,0.18740505,0.128640953,NA,Not Significant
40641,LOC124905268,0.0505391,-0.000307226,0.175776691,1,NA,Not Significant
40642,CA5B,0,NA,NA,NA,NA,Not Significant
40643,INE2,0,NA,NA,NA,NA,Not Significant
40644,ZRSR2,494.6178532,-0.086587002,0.116351627,0.330770415,0.625486623,Not Significant
40645,AP1S2,1905.247711,0.023800811,0.118859371,0.785118736,0.914161531,Not Significant
40646,GRPR,26.03801918,0.082912744,0.183842097,0.24434354,0.528414368,Not Significant
40647,MAGEB17-AS1,0.590685675,-0.000753469,0.175558485,0.979413295,NA,Not Significant
40648,MAGEB17,0.476448203,0.000393799,0.175523834,0.945825568,NA,Not Significant
40649,CTPS2,1013.020218,0.053600725,0.120595789,0.538657559,0.785518987,Not Significant
40650,MIR548AM,0.260613867,-0.000143435,0.175723911,0.824070132,NA,Not Significant
40651,S100G,0,NA,NA,NA,NA,Not Significant
40652,SYAP1,3775.964118,0.098111973,0.084190573,0.188023094,0.455553281,Not Significant
40653,TXLNG,1983.740388,-0.110260888,0.091244197,0.15934436,0.416561995,Not Significant
40654,RBBP7,7649.305343,-0.131558204,0.086309567,0.078462842,0.268124299,Not Significant
40655,REPS2,85.83247646,-0.015819196,0.146140277,0.845575481,0.937786111,Not Significant
40656,LOC124905266,0,NA,NA,NA,NA,Not Significant
40657,LOC124905252,0,NA,NA,NA,NA,Not Significant
40658,LOC124905270,0,NA,NA,NA,NA,Not Significant
40659,NHS,705.7367523,-0.081928694,0.138026525,0.377178752,0.667593298,Not Significant
40660,MIR4768,0,NA,NA,NA,NA,Not Significant
40661,LOC101928389,0.053667306,-0.000311351,0.17577668,1,NA,Not Significant
40662,NHS-AS1,0.890654567,-0.012741594,0.175867932,0.433412984,NA,Not Significant
40663,LOC105373142,0.564713501,-0.0019318,0.175353989,0.829384542,NA,Not Significant
40664,SCML1,1136.675002,-0.004968681,0.089364376,0.983812493,0.993263116,Not Significant
40665,RAI2,13.92783024,0.001363618,0.168991618,0.982584747,NA,Not Significant
40666,LINC01456,0,NA,NA,NA,NA,Not Significant
40667,BEND2,0.1010782,-0.000328825,0.175776332,1,NA,Not Significant
40668,SCML2,499.7556617,-0.181524084,0.154341846,0.085032835,0.281405486,Not Significant
40669,CDKL5,615.8372319,0.06384432,0.124529624,0.489770751,0.753613463,Not Significant
40670,RS1,0,NA,NA,NA,NA,Not Significant
40671,TRV-TAC1-2,0,NA,NA,NA,NA,Not Significant
40672,PPEF1,0.845953649,0.014046499,0.176180675,0.367039203,NA,Not Significant
40673,PPEF1-AS1,0,NA,NA,NA,NA,Not Significant
40674,LOC124905254,0,NA,NA,NA,NA,Not Significant
40675,PHKA2-AS1,0.470574479,-0.002542067,0.175778472,0.799014516,NA,Not Significant
40676,PHKA2,628.9845658,-0.08020657,0.091315552,0.304785526,0.599630539,Not Significant
40677,LOC101928415,7.950308586,3.74E-05,0.170440076,0.999780775,NA,Not Significant
40678,ADGRG2,7.419805756,0.036980159,0.174021998,0.441638456,NA,Not Significant
40679,PDHA1,2894.458854,0.01505792,0.075784147,0.842628123,0.936914715,Not Significant
40680,MAP3K15,49.2340982,-0.055077583,0.152337331,0.512634352,0.769855307,Not Significant
40681,SH3KBP1,2339.809416,0.070319107,0.098383813,0.394076709,0.681697481,Not Significant
40682,BCLAF3,191.2155551,0.307417107,0.148965141,0.007489195,0.052630314,Not Significant
40683,LOC124905256,2.45256674,-0.016956649,0.175942745,0.363314245,NA,Not Significant
40684,LOC729609,0,NA,NA,NA,NA,Not Significant
40685,MAP7D2,160.3340079,0.040316456,0.132404933,0.643473465,0.845551566,Not Significant
40686,MIR23C,0.086741017,-0.002742727,0.175768005,0.857939698,NA,Not Significant
40687,EIF1AX,5638.368617,0.080603032,0.080651711,0.283536423,0.577513269,Not Significant
40688,SCARNA9L,1.20651938,0.015676951,0.175932507,0.377539118,NA,Not Significant
40689,EIF1AX-AS1,0,NA,NA,NA,NA,Not Significant
40690,RPS6KA3,1574.396501,0.171520255,0.170479495,0.106994631,0.325359053,Not Significant
40691,LOC124905257,0,NA,NA,NA,NA,Not Significant
40692,CNKSR2,16.43876694,0.039005127,0.16924453,0.518437065,NA,Not Significant
40693,KLHL34,0,NA,NA,NA,NA,Not Significant
40694,SMPX,0,NA,NA,NA,NA,Not Significant
40695,MBTPS2,1406.270194,-0.487065792,0.096482281,4.78E-08,2.27E-06,Down
40696,YY2,238.2954774,0.30045953,0.144298378,0.007180808,0.050998615,Not Significant
40697,LOC124905259,6.089745238,-0.072209665,0.192037756,0.100812987,NA,Not Significant
40698,SMS,9277.9216,-0.004569774,0.088651332,0.951278395,0.980771769,Not Significant
40699,PHEX,40.25935599,0.058750609,0.162919557,0.45840243,0.730225426,Not Significant
40700,PHEX-AS1,0,NA,NA,NA,NA,Not Significant
40701,PTCHD1-AS,0.1010782,-0.000328825,0.175776332,1,NA,Not Significant
40702,CBLL2,0,NA,NA,NA,NA,Not Significant
40703,DDX53,0,NA,NA,NA,NA,Not Significant
40704,PTCHD1,0.1010782,-0.000328825,0.175776332,1,NA,Not Significant
40705,LOC124905276,0,NA,NA,NA,NA,Not Significant
40706,PRDX4,2255.375304,0.442927901,0.120895447,3.04E-05,0.000619415,Up
40707,ACOT9,2197.294203,-0.006179989,0.073863377,0.929033034,0.973280741,Not Significant
40708,SAT1-DT,14.18192372,-0.001600049,0.165107423,0.975712435,NA,Not Significant
40709,SAT1,1985.48078,-0.166523872,0.155303438,0.106219985,0.324021567,Not Significant
40710,LOC127933115,0,NA,NA,NA,NA,Not Significant
40711,APOO,321.2876687,-0.176478457,0.117311557,0.05770797,0.221426569,Not Significant
40712,CXorf58,2.342230963,0.016710237,0.175286893,0.48632088,NA,Not Significant
40713,KLHL15,573.6623209,0.213291338,0.197745605,0.065409389,0.239283957,Not Significant
40714,EIF2S3,8622.302383,-0.229386874,0.093544342,0.004309374,0.034720609,Down
40715,LOC124905260,0.921180557,-0.008073425,0.176001288,0.272621324,NA,Not Significant
40716,LOC124900492,0,NA,NA,NA,NA,Not Significant
40717,ZFX-AS1,1.860948372,-0.00715679,0.174475911,0.750263241,NA,Not Significant
40718,ZFX,1731.371029,-0.170093157,0.099264819,0.04100028,0.177365016,Not Significant
40719,SUPT20HL2,0.1010782,-0.000328825,0.175776332,1,NA,Not Significant
40720,SUPT20HL1,0,NA,NA,NA,NA,Not Significant
40721,PDK3,316.9982494,-0.371665438,0.175710618,0.003956212,0.032612642,Down
40722,PCYT1B,103.7243307,-0.102224879,0.162081617,0.269982445,0.561248819,Not Significant
40723,PCYT1B-AS1,0,NA,NA,NA,NA,Not Significant
40724,POLA1,1077.51632,-0.018256487,0.149224468,0.815087087,0.926718198,Not Significant
40725,SCARNA23,0.049983058,-0.001600135,0.175775989,0.858244616,NA,Not Significant
40726,ARX,1.09229649,-0.014864672,0.176174768,0.340475356,NA,Not Significant
40727,LOC107985652,0,NA,NA,NA,NA,Not Significant
40728,LOC107985707,0,NA,NA,NA,NA,Not Significant
40729,MAGEB18,0,NA,NA,NA,NA,Not Significant
40730,MAGEB6B,0,NA,NA,NA,NA,Not Significant
40731,MAGEB6,0,NA,NA,NA,NA,Not Significant
40732,MAGEB5,0,NA,NA,NA,NA,Not Significant
40733,VENTXP1,0,NA,NA,NA,NA,Not Significant
40734,LOC105373150,0.057957617,0.002179439,0.175776013,0.796839196,NA,Not Significant
40735,PPP4R3C,0.107940675,0.000470717,0.175715182,0.967365362,NA,Not Significant
40736,DCAF8L2,0.108361985,-0.000369648,0.175773147,1,NA,Not Significant
40737,MAGEB10,0,NA,NA,NA,NA,Not Significant
40738,DCAF8L1,0,NA,NA,NA,NA,Not Significant
40739,LOC105373151,0,NA,NA,NA,NA,Not Significant
40740,LOC105373152,0,NA,NA,NA,NA,Not Significant
40741,MIR6134,0,NA,NA,NA,NA,Not Significant
40742,IL1RAPL1,12.0953991,-0.051270327,0.179290211,0.281243089,NA,Not Significant
40743,MIR4666B,0,NA,NA,NA,NA,Not Significant
40744,LOC107985632,0,NA,NA,NA,NA,Not Significant
40745,MAGEB2,0,NA,NA,NA,NA,Not Significant
40746,MAGEB3,0.0505391,-0.000307226,0.175776691,1,NA,Not Significant
40747,MAGEB4,0,NA,NA,NA,NA,Not Significant
40748,MAGEB1,0,NA,NA,NA,NA,Not Significant
40749,NR0B1,16.25546846,-0.063180348,0.181222785,0.256305885,NA,Not Significant
40750,TASL,0,NA,NA,NA,NA,Not Significant
40751,GK,154.5836922,0.173283446,0.183057275,0.101595707,0.314432053,Not Significant
40752,GK-AS1,0.049983058,-0.001600135,0.175775989,0.858244616,NA,Not Significant
40753,TAB3,1236.078508,-0.006439424,0.094813416,0.929543628,0.973280741,Not Significant
40754,TAB3-AS1,0,NA,NA,NA,NA,Not Significant
40755,FTHL17,0,NA,NA,NA,NA,Not Significant
40756,DMD,642.6000946,-0.361076732,0.154195859,0.00265226,0.02420618,Down
40757,LOC124905175,0,NA,NA,NA,NA,Not Significant
40758,MIR3915,0,NA,NA,NA,NA,Not Significant
40759,MIR548F5,0,NA,NA,NA,NA,Not Significant
40760,LOC124905283,0,NA,NA,NA,NA,Not Significant
40761,LOC105373153,0,NA,NA,NA,NA,Not Significant
40762,FAM47A,0,NA,NA,NA,NA,Not Significant
40763,LOC107985674,0.104206406,-0.000471377,0.175773943,1,NA,Not Significant
40764,TMEM47,576.8411199,0.524732987,0.24339857,0.002097541,0.020109785,Up
40765,FAM47B,0,NA,NA,NA,NA,Not Significant
40766,MAGEB16,0,NA,NA,NA,NA,Not Significant
40767,CFAP47,0.533076108,0.009115952,0.176033675,0.313762081,NA,Not Significant
40768,LOC101928627,0.154189465,-0.001595502,0.175780672,0.87984054,NA,Not Significant
40769,LOC105373155,0,NA,NA,NA,NA,Not Significant
40770,FAM47C,0.87126666,0.013904381,0.176168509,0.251386869,NA,Not Significant
40771,FTHL18P,0,NA,NA,NA,NA,Not Significant
40772,PRRG1,1151.251601,-0.021815199,0.106155493,0.794970826,0.918229831,Not Significant
40773,LANCL3,32.46456391,0.585988262,0.473440667,0.007567005,0.053018076,Not Significant
40774,XK,22.18504443,-0.074077422,0.182046248,0.261326777,0.550930431,Not Significant
40775,CYBB,1.382644361,0.014614273,0.176003817,0.322716884,NA,Not Significant
40776,DYNLT3,784.5707123,0.316247195,0.160669576,0.008547596,0.057925003,Not Significant
40777,SYTL5,92.11754157,0.476153202,0.296378582,0.006732332,0.048574395,Up
40778,H2AP,0.158479775,0.000296069,0.175721204,0.967707327,NA,Not Significant
40779,H2AL3,0,NA,NA,NA,NA,Not Significant
40780,MIR548AJ2,0,NA,NA,NA,NA,Not Significant
40781,SRPX,621.1559237,0.197177886,0.110747624,0.029734969,0.140952778,Not Significant
40782,RPGR,122.3588728,0.002077758,0.12750024,0.982627764,0.993013605,Not Significant
40783,OTC,0.108496717,0.001802902,0.175771417,0.809099192,NA,Not Significant
40784,TSPAN7,43.07176346,0.051600691,0.160053516,0.499387943,0.760526335,Not Significant
40785,MID1IP1-AS1,6.344748818,-0.003729041,0.171721593,0.918511596,NA,Not Significant
40786,MID1IP1,772.0195825,-0.141867177,0.115171545,0.115929376,0.340733456,Not Significant
40787,LOC105373175,0,NA,NA,NA,NA,Not Significant
40788,LINC01281,0,NA,NA,NA,NA,Not Significant
40789,LINC01282,0,NA,NA,NA,NA,Not Significant
40790,LOC105373176,0,NA,NA,NA,NA,Not Significant
40791,LINC01283,0,NA,NA,NA,NA,Not Significant
40792,MIR3937,0,NA,NA,NA,NA,Not Significant
40793,LOC105373178,0.053667306,-0.000311351,0.17577668,1,NA,Not Significant
40794,LOC105373177,0.310951094,-0.001783639,0.175788203,0.764648723,NA,Not Significant
40795,MIR1587,0,NA,NA,NA,NA,Not Significant
40796,LOC105373180,0.161798173,-0.003640157,0.175785614,0.857938865,NA,Not Significant
40797,BCOR,769.073431,-0.534001069,0.106127958,5.79E-08,2.66E-06,Down
40798,LOC107985687,4.222601276,-0.007650271,0.173612394,0.781433202,NA,Not Significant
40799,LINC03099,25.32465291,-0.028328737,0.168973967,0.60371669,0.823302625,Not Significant
40800,LOC124905275,0.582345267,-0.004617936,0.175504351,0.662111126,NA,Not Significant
40801,LOC105373182,0.053667306,-0.000311351,0.17577668,1,NA,Not Significant
40802,ATP6AP2,3130.65535,0.07402294,0.118118239,0.413102628,0.697889485,Not Significant
40803,MPC1L,0.463991694,0.005105197,0.175487342,0.719124573,NA,Not Significant
40804,CXorf38,911.3618808,0.029365922,0.108311706,0.760456349,0.903025852,Not Significant
40805,MED14,3342.548979,0.038620108,0.069106914,0.548362792,0.792029498,Not Significant
40806,MED14OS,9.280606038,-0.02219338,0.173492402,0.548015252,NA,Not Significant
40807,TNIP2P1,0.465401028,-0.000613758,0.175766784,1,NA,Not Significant
40808,USP9X,5999.950354,-0.658903171,0.157763674,2.38E-06,6.61E-05,Down
40809,LINC02601,1.497804958,-0.00121157,0.174839824,0.954259413,NA,Not Significant
40810,DDX3X,15004.75303,-0.309140932,0.07039,3.27E-06,8.78E-05,Down
40811,NYX,0.314418912,0.000198727,0.175636293,0.956541378,NA,Not Significant
40812,CASK,1763.904346,0.068233591,0.107286487,0.423769561,0.706606201,Not Significant
40813,LOC124905180,0.942608733,-0.022816939,0.177558444,0.110210197,NA,Not Significant
40814,GPR34,0,NA,NA,NA,NA,Not Significant
40815,GPR82,0.057957617,0.002179439,0.175776013,0.796839196,NA,Not Significant
40816,LOC105373186,0.159035817,0.001732273,0.175771373,0.814334175,NA,Not Significant
40817,PPP1R2C,0,NA,NA,NA,NA,Not Significant
40818,LOC105373188,0.049983058,-0.001600135,0.175775989,0.858244616,NA,Not Significant
40819,PINCR,5.113168659,-0.046195141,0.182792466,0.078590893,NA,Not Significant
40820,MAOA,118.7882217,0.201894353,0.233134926,0.07217758,0.254440906,Not Significant
40821,MAOB,20.03319918,0.089035733,0.194295271,0.157856631,NA,Not Significant
40822,NDP,13.62483018,0.102760364,0.207489937,0.094926402,NA,Not Significant
40823,NDP-AS1,0.159035817,0.001732273,0.175771373,0.814334175,NA,Not Significant
40824,EFHC2,3.704119426,0.005838299,0.173268375,0.851737696,NA,Not Significant
40825,FUNDC1,684.3270137,0.015108902,0.108233537,0.859746264,0.944412489,Not Significant
40826,DUSP21,0,NA,NA,NA,NA,Not Significant
40827,LOC105373190,0,NA,NA,NA,NA,Not Significant
40828,KDM6A,1417.129134,0.105931181,0.115770969,0.254994656,0.542283233,Not Significant
40829,DIPK2B,0,NA,NA,NA,NA,Not Significant
40830,LOC105373191,0.330218609,-0.00267238,0.175744478,0.959404858,NA,Not Significant
